user_id,main_genre,year_posted,playtime_hour
76561198071631039,Indie,2014,1306.9666666666667
76561198071642416,Action,2013,79.75
76561198071642416,Action,2015,127.41666666666667
76561198071642666,Strategy,2014,19.483333333333334
76561198071649256,Indie,2014,370.03333333333336
76561198071650293,Action,2013,92.06666666666666
76561198071650293,Action,2014,167.2
76561198071676311,Action,2014,14.083333333333334
76561198071676311,Action,2015,1671.0333333333333
76561198071680931,Action,2013,41.516666666666666
76561198071684592,Action,2013,8.233333333333333
76561198071684592,Action,2015,41.15
76561198071684592,Indie,2013,0.6833333333333333
76561198071684592,Strategy,2013,15.516666666666667
76561198071686921,Action,2013,31.25
76561198071686921,Action,2015,225.73333333333332
76561198071689235,Action,2013,1.9666666666666666
76561198071689235,Indie,2013,16.283333333333335
76561198071695696,Action,2013,2.3666666666666667
76561198071703246,Action,2014,247.23333333333332
76561198071716011,Action,2013,594.5333333333333
76561198071716213,Action,2015,536.2166666666667
76561198071716213,Indie,2014,3.933333333333333
76561198071717436,Action,2014,141.98333333333335
76561198071717436,Action,2015,125.11666666666666
76561198071717735,Action,2015,2152.05
76561198071738809,Action,2013,158.01666666666665
76561198071744049,Action,2013,56.35
76561198071748311,Indie,2013,14.033333333333333
76561198071755096,Action,2014,346.5833333333333
76561198071755562,Action,2015,342.26666666666665
76561198071755562,Adventure,2014,2.183333333333333
76561198071755562,Adventure,2015,2.666666666666667
76561198071755703,Action,2014,12.933333333333334
76561198071755703,Indie,2015,73.9
76561198071770286,Action,2014,144.1
76561198071780641,Action,2013,36.25
76561198071780641,Action,2015,23.3
76561198071781219,Action,2014,4.266666666666667
76561198071786753,Action,2014,11.733333333333333
76561198071793314,Action,2015,89.46666666666667
76561198071819981,Racing,2014,3.533333333333333
76561198071822951,Action,2013,4.983333333333333
76561198071834416,Action,2013,29.25
76561198071834416,Action,2014,302.4
76561198071835052,Action,2013,1482.3
76561198071835052,Action,2015,0.4166666666666667
76561198071835052,Indie,2013,3.1166666666666667
76561198071835945,Action,2014,13.616666666666667
76561198071836212,Action,2015,842.4
76561198071836212,Indie,2014,1.5166666666666666
76561198071843235,Action,2014,40.55
76561198071843235,Action,2015,3.1
76561198071845101,Action,2014,28.466666666666665
76561198071845101,Indie,2013,349.05
76561198071859251,Action,2012,109.86666666666667
76561198071862339,Action,2014,23.21666666666667
76561198071869164,Action,2014,0.38333333333333336
76561198071873679,Indie,2013,53.483333333333334
76561198071890487,Action,2015,16.733333333333334
76561198071896910,Action,2015,58.166666666666664
76561198071901614,Action,2013,191.26666666666668
76561198071901614,Action,2014,2.85
76561198071901614,Action,2015,9.516666666666667
76561198071905809,Action,2015,787.25
76561198071907118,Indie,2014,38.266666666666666
76561198071907909,Action,2015,17.633333333333333
76561198071913694,Action,2013,779.0166666666667
76561198071943219,Action,2013,103.26666666666668
76561198071949176,Action,2014,67.5
76561198071955492,Action,2013,127.33333333333334
76561198071955492,Action,2014,38.03333333333333
76561198071955492,Action,2015,67.08333333333333
76561198071955492,Adventure,2013,111.85
76561198071955492,Adventure,2014,299.9
76561198071967604,Action,2014,29.900000000000002
76561198071970196,Action,2015,39.2
76561198071972124,Action,2014,52.05
76561198071991173,Action,2015,646.4666666666667
76561198071993433,Action,2015,60.516666666666666
76561198071993433,Strategy,2015,36.2
76561198072004384,Adventure,2014,270.8
76561198072004384,Racing,2014,22.033333333333335
76561198072028129,Action,2015,494.1
76561198072030570,Action,2013,4.533333333333333
76561198072031255,Action,2014,723.8833333333333
76561198072031255,Adventure,2015,0.9166666666666666
76561198072031255,Indie,2015,21.916666666666668
76561198072032186,Action,2014,107.18333333333334
76561198072033098,Strategy,2015,85.23333333333333
76561198072036519,Action,2015,85.35
76561198072043722,Action,2015,1677.2166666666667
76561198072053388,Action,2013,150.31666666666666
76561198072053388,Action,2014,5.35
76561198072053388,RPG,2015,0.2833333333333333
76561198072072529,Action,2014,98.18333333333334
76561198072074537,Action,2013,24.65
76561198072074537,Action,2014,4.033333333333333
76561198072074537,Action,2015,0.11666666666666667
76561198072074537,Free to Play,2014,27.316666666666666
76561198072077235,Action,2014,74.38333333333333
76561198072088500,Action,2014,83.46666666666667
76561198072093340,Action,2013,87.88333333333334
76561198072096094,Action,2015,1327.3666666666666
76561198072100344,Action,2015,8.733333333333333
76561198072103064,Action,2013,20.85
76561198072103064,Action,2015,10.85
76561198072103064,Adventure,2013,131.06666666666666
76561198072103064,Casual,2015,15.166666666666666
76561198072103064,Strategy,2013,0.7333333333333333
76561198072109766,Action,2014,53.983333333333334
76561198072110631,Indie,2014,30.45
76561198072126118,Action,2013,140.88333333333333
76561198072135272,Action,2015,217.08333333333334
76561198072139710,Strategy,2014,117.96666666666667
76561198072151803,Action,2014,24.7
76561198072155632,Action,2014,887.95
76561198072171461,Action,2014,44.4
76561198072171484,Action,2014,20.066666666666666
76561198072174851,Action,2013,304.03333333333336
76561198072174851,Action,2015,437.3666666666666
76561198072174851,Indie,2013,92.31666666666666
76561198072186503,Action,2015,152.16666666666666
76561198072199166,Action,2015,18.516666666666666
76561198072199166,Casual,2015,2.216666666666667
76561198072207162,Action,2014,0.9
76561198072207814,Action,2013,1392.0166666666667
76561198072225497,Action,2014,57.516666666666666
76561198072244495,Action,2014,1.6
76561198072264331,Action,2013,31.266666666666666
76561198072265305,Action,2015,116.61666666666666
76561198072273253,Action,2013,63.516666666666666
76561198072277306,Action,2013,320.28333333333336
76561198072280354,Action,2014,121.25
76561198072280866,Action,2013,31.283333333333335
76561198072282544,Action,2015,2.95
76561198072283303,Action,2013,41.583333333333336
76561198072284074,Indie,2015,0.1
76561198072290541,Action,2013,120.06666666666666
76561198072290541,Action,2015,28.65
76561198072290541,Free to Play,2013,0.11666666666666667
76561198072296324,Action,2013,18.433333333333334
76561198072296324,Action,2015,3.4
76561198072298293,Action,2015,0.2833333333333333
76561198072318951,Racing,2014,8.15
76561198072319266,Action,2013,8.666666666666666
76561198072328653,Adventure,2015,8.716666666666667
76561198072331143,Action,2014,16.766666666666666
76561198072332727,Action,2015,429.23333333333335
76561198072335599,Action,2015,279.85
76561198072342419,Indie,2014,7.7
76561198072343532,Action,2013,84.28333333333333
76561198072343532,Action,2015,833.3333333333333
76561198072346569,Action,2014,26.166666666666668
76561198072346569,Action,2015,16.733333333333334
76561198072346840,Action,2015,904.4833333333335
76561198072346840,Casual,2015,2.65
76561198072352707,Action,2013,81.28333333333333
76561198072352707,Simulation,2015,11.483333333333333
76561198072353989,Action,2014,0.21666666666666667
76561198072353989,Action,2015,0.25
76561198072358583,Action,2014,16.733333333333334
76561198072358583,Adventure,2013,9.716666666666667
76561198072365224,Action,2014,0.36666666666666664
76561198072372187,Action,2014,70.41666666666667
76561198072378985,Action,2013,2105.766666666667
76561198072386721,Action,2013,160.3
76561198072397755,Adventure,2013,6.733333333333333
76561198072402200,Action,2013,0.36666666666666664
76561198072404996,Action,2014,568.6833333333333
76561198072404996,Indie,2013,60.53333333333333
76561198072411281,Action,2014,111.61666666666666
76561198072411281,Indie,2015,3.683333333333333
76561198072411281,Strategy,2015,23.533333333333335
76561198072415259,Action,2015,972.7
76561198072417026,Action,2015,61.0
76561198072429924,Action,2013,2.8333333333333335
76561198072429924,Action,2014,244.58333333333334
76561198072436582,Action,2015,208.2
76561198072448447,Action,2013,6.466666666666667
76561198072450948,Action,2014,224.11666666666667
76561198072460153,Action,2014,11.433333333333334
76561198072460153,Indie,2013,170.26666666666668
76561198072463650,Action,2013,23.183333333333334
76561198072473008,Action,2014,21.566666666666666
76561198072489692,Strategy,2015,177.5
76561198072496287,Action,2015,11.883333333333333
76561198072505649,Action,2014,929.8833333333333
76561198072508964,Casual,2013,3.9833333333333334
76561198072522161,Action,2015,184.76666666666668
76561198072526121,RPG,2014,1.6
76561198072527585,Action,2014,1006.5833333333334
76561198072534476,Action,2014,47.35
76561198072534619,Action,2013,1022.95
76561198072541428,Action,2014,221.88333333333333
76561198072541428,Adventure,2014,20.933333333333334
76561198072541428,Simulation,2014,3.6666666666666665
76561198072556585,Action,2013,13.366666666666667
76561198072559414,Action,2015,643.6333333333333
76561198072573871,Action,2013,1013.45
76561198072588625,Action,2015,29.1
76561198072590928,Action,2015,80.15
76561198072591408,Action,2013,189.4
76561198072591408,Action,2015,15.166666666666666
76561198072604584,Action,2014,1276.0333333333333
76561198072617841,Action,2014,42.2
76561198072623269,Action,2014,108.01666666666667
76561198072628860,Action,2014,24.816666666666666
76561198072628860,Action,2015,634.8166666666667
76561198072628860,Casual,2014,18.266666666666666
76561198072628860,Indie,2015,0.15
76561198072632724,Action,2014,2.6166666666666667
76561198072632724,Action,2015,118.56666666666666
76561198072649686,Action,2014,55.81666666666667
76561198072649686,Action,2015,52.18333333333333
76561198072654697,Action,2013,504.68333333333334
76561198072660787,Action,2013,22.533333333333335
76561198072663937,Action,2014,71.2
76561198072672804,Indie,2014,108.83333333333333
76561198072672804,Simulation,2014,80.08333333333333
76561198072676817,Action,2013,2.7
76561198072676817,Action,2014,30.2
76561198072689381,Action,2014,27.183333333333334
76561198072699067,Strategy,2014,23.35
76561198072706321,Casual,2014,3.2333333333333334
76561198072717444,Action,2013,71.76666666666667
76561198072728913,Action,2014,0.6833333333333333
76561198072734711,Action,2015,1153.3833333333334
76561198072734711,Adventure,2013,24.516666666666666
76561198072739934,Action,2014,21.583333333333332
76561198072739934,Action,2015,379.3
76561198072746635,Action,2014,45.93333333333333
76561198072747255,Action,2015,175.53333333333333
76561198072756457,Action,2014,64.93333333333334
76561198072762747,Action,2014,4.033333333333333
76561198072767824,Action,2014,61.8
76561198072778927,Action,2014,24.616666666666667
76561198072778927,Action,2015,3.716666666666667
76561198072779151,Action,2015,13.083333333333334
76561198072798256,Action,2015,39.93333333333333
76561198072809720,Action,2015,5.583333333333333
76561198072810945,Action,2014,392.28333333333336
76561198072812024,Strategy,2013,85.48333333333333
76561198072822539,Action,2014,32.266666666666666
76561198072830087,Action,2013,15.716666666666667
76561198072830152,Action,2013,257.7
76561198072830667,Action,2013,12.466666666666667
76561198072838281,Adventure,2014,37.88333333333333
76561198072841073,Action,2013,14.8
76561198072850898,Casual,2013,6.933333333333334
76561198072851994,Action,2014,18.0
76561198072865679,Action,2013,574.6833333333333
76561198072877501,Action,2014,43.7
76561198072880562,Action,2014,71.95
76561198072889134,Indie,2014,80.48333333333333
76561198072896899,Action,2014,21.666666666666668
76561198072896899,Strategy,2014,6.05
76561198072898248,Action,2013,26.65
76561198072912995,Action,2014,11.483333333333334
76561198072916829,Action,2013,269.3333333333333
76561198072922914,Adventure,2014,15.733333333333333
76561198072929556,Action,2013,288.4
76561198072929556,Action,2014,0.4166666666666667
76561198072929556,Action,2015,76.33333333333334
76561198072929556,Indie,2014,493.96666666666664
76561198072930493,Action,2013,0.16666666666666666
76561198072930493,Action,2015,3.6666666666666665
76561198072930493,Casual,2013,53.733333333333334
76561198072930493,Indie,2014,101.53333333333333
76561198072938709,Action,2013,436.5833333333333
76561198072940682,Action,2013,824.1166666666667
76561198072940782,Action,2013,23.683333333333334
76561198072940782,Action,2015,73.51666666666667
76561198072942552,Action,2014,20.183333333333334
76561198072949124,Action,2013,249.73333333333332
76561198072949124,Action,2014,459.73333333333335
76561198072949124,Action,2015,58.78333333333333
76561198072949124,Indie,2013,37.71666666666667
76561198072949124,Strategy,2014,20.266666666666666
76561198072954466,Action,2013,48.916666666666664
76561198072957978,Action,2013,40.85
76561198072957978,Action,2015,148.43333333333334
76561198072973126,Action,2015,14.633333333333333
76561198072977162,Action,2013,11.783333333333333
76561198072983863,Action,2013,38.449999999999996
76561198072983863,Adventure,2015,0.2
76561198072994412,Action,2013,223.31666666666666
76561198073028726,Action,2015,535.4
76561198073039037,Action,2014,6.483333333333333
76561198073039037,Action,2015,0.23333333333333334
76561198073041055,Action,2014,4.333333333333333
76561198073041269,Action,2015,31.9
76561198073044894,Action,2014,112.88333333333334
76561198073062456,Casual,2013,16.2
76561198073069974,Action,2013,66.78333333333333
76561198073078642,Adventure,2015,73.33333333333333
76561198073078642,Casual,2015,35.516666666666666
76561198073082088,Action,2015,25.866666666666667
76561198073085657,Action,2013,541.6333333333333
76561198073085657,Action,2015,1.2333333333333334
76561198073091394,Free to Play,2015,0.15
76561198073103882,RPG,2013,108.8
76561198073110357,Action,2014,5.483333333333333
76561198073113810,Action,2013,310.66666666666674
76561198073115586,Action,2013,3.2333333333333334
76561198073115586,Adventure,2014,18.916666666666668
76561198073116713,Action,2015,5.2
76561198073116713,Casual,2014,2.1
76561198073116713,Indie,2014,2.3666666666666667
76561198073135203,Action,2014,4.366666666666666
76561198073138517,Action,2014,35.11666666666667
76561198073138517,Adventure,2015,44.3
76561198073144122,Action,2014,290.8833333333333
76561198073145141,Action,2014,26.366666666666667
76561198073145141,Action,2015,557.55
76561198073147242,Action,2015,19.366666666666667
76561198073169276,Action,2014,29.033333333333335
76561198073169276,Action,2015,15.683333333333334
76561198073184460,Action,2013,42.983333333333334
76561198073184460,Action,2014,10.583333333333334
76561198073184460,Action,2015,1940.5333333333333
76561198073199110,Action,2015,371.3666666666667
76561198073201110,Action,2013,33.9
76561198073201686,Free to Play,2013,1.0166666666666666
76561198073209907,Action,2013,207.05
76561198073210139,Action,2013,2.55
76561198073211073,Action,2015,312.6
76561198073226201,Action,2014,77.63333333333334
76561198073244209,Action,2015,10.616666666666667
76561198073245886,Action,2014,32.95
76561198073248766,Action,2013,392.46666666666664
76561198073248766,Strategy,2014,759.2166666666667
76561198073259913,Action,2015,159.88333333333333
76561198073280697,Action,2014,238.29999999999998
76561198073280815,Action,2014,83.68333333333334
76561198073280815,Free to Play,2015,0.06666666666666667
76561198073282104,Action,2014,95.8
76561198073286662,Adventure,2015,13.6
76561198073295527,Action,2014,0.3333333333333333
76561198073297767,Action,2013,31.883333333333333
76561198073297767,Action,2014,9.116666666666667
76561198073309903,RPG,2015,104.30000000000001
76561198073316231,Action,2015,308.73333333333335
76561198073328251,Action,2013,20.016666666666666
76561198073328251,Adventure,2015,1.6666666666666667
76561198073329158,Action,2014,122.76666666666667
76561198073330411,Action,2013,395.21666666666664
76561198073330411,Strategy,2015,265.23333333333335
76561198073343567,Action,2013,7.516666666666667
76561198073347121,Action,2013,104.51666666666667
76561198073350442,Action,2013,6.066666666666666
76561198073363859,Action,2014,655.6333333333333
76561198073368645,Action,2013,133.48333333333332
76561198073378888,Action,2015,2.45
76561198073379120,Indie,2013,22.1
76561198073406024,Action,2013,71.23333333333333
76561198073407610,Action,2014,168.33333333333334
76561198073413380,Free to Play,2014,0.5666666666666667
76561198073418523,Action,2015,10.866666666666667
76561198073419999,Action,2014,2.8
76561198073441647,Free to Play,2015,0.31666666666666665
76561198073451910,Action,2013,20.183333333333334
76561198073453337,Action,2013,90.48333333333333
76561198073453337,Adventure,2013,11.366666666666667
76561198073455321,Action,2013,0.6333333333333333
76561198073471590,Action,2014,49.7
76561198073473575,Action,2013,42.88333333333333
76561198073484097,Free to Play,2014,84.66666666666667
76561198073496938,Action,2014,678.4
76561198073499940,Action,2015,345.6
76561198073504291,Action,2015,57.8
76561198073508075,Action,2014,156.85
76561198073508075,Adventure,2014,9.933333333333334
76561198073515046,Action,2013,62.53333333333333
76561198073518018,Action,2013,773.0666666666667
76561198073525052,Action,2014,382.9166666666667
76561198073525052,Casual,2014,0.31666666666666665
76561198073535087,Indie,2013,603.9166666666666
76561198073567095,Action,2014,14.416666666666666
76561198073570262,Action,2013,189.51666666666668
76561198073580952,Action,2014,54.38333333333333
76561198073580952,Action,2015,0.16666666666666666
76561198073580952,Free to Play,2013,16.316666666666666
76561198073587958,Action,2013,657.3833333333333
76561198073587958,Action,2014,28.15
76561198073587958,Action,2015,17.166666666666668
76561198073589943,Adventure,2015,237.06666666666666
76561198073589985,Adventure,2013,69.21666666666667
76561198073597355,Action,2014,3.933333333333333
76561198073607481,Action,2013,91.25
76561198073607481,Action,2014,23.916666666666668
76561198073607481,Free to Play,2013,41.13333333333333
76561198073607481,Free to Play,2015,0.6333333333333333
76561198073607481,Massively Multiplayer,2015,203.35
76561198073618741,Sports,2015,260.85
76561198073624860,Action,2014,14.1
76561198073626237,Action,2015,38.266666666666666
76561198073631877,Action,2015,180.33333333333334
76561198073638107,Action,2013,33.8
76561198073638107,Action,2014,104.31666666666666
76561198073638107,Casual,2014,0.5166666666666667
76561198073638549,Action,2014,3.4833333333333334
76561198073642113,Action,2012,38.55
76561198073642113,Racing,2013,207.71666666666667
76561198073647322,Action,2015,78.98333333333333
76561198073647322,Indie,2013,721.3666666666667
76561198073648533,Action,2015,20.766666666666666
76561198073664669,Action,2015,117.21666666666667
76561198073666829,Action,2013,328.3333333333333
76561198073672681,Action,2015,3.2666666666666666
76561198073676219,Adventure,2015,15.133333333333333
76561198073708111,Action,2015,0.3
76561198073712906,Indie,2014,16.3
76561198073714126,Action,2013,810.15
76561198073725626,Action,2013,90.28333333333333
76561198073725626,Action,2014,207.16666666666666
76561198073725626,Action,2015,22.95
76561198073733334,Action,2013,7.0
76561198073775164,Action,2014,90.03333333333333
76561198073784601,Action,2015,764.25
76561198073787527,Action,2015,8.883333333333333
76561198073787527,Indie,2013,747.2333333333333
76561198073794421,Action,2015,1.0333333333333334
76561198073796378,Action,2015,491.26666666666665
76561198073799272,Indie,2013,73.75
76561198073808757,Action,2013,459.03333333333336
76561198073809841,Action,2013,283.35
76561198073818391,Action,2013,14.9
76561198073819878,Action,2014,43.8
76561198073834001,Action,2015,1.1666666666666667
76561198073837578,Action,2013,139.65
76561198073838544,Action,2013,1514.8
76561198073855426,Action,2013,5.933333333333334
76561198073862526,Simulation,2013,39.56666666666667
76561198073865203,Action,2015,20.85
76561198073873333,Indie,2013,1103.8333333333333
76561198073897919,Action,2013,124.51666666666667
76561198073897919,Action,2014,266.51666666666665
76561198073897919,Action,2015,5.233333333333333
76561198073899610,Action,2013,51.36666666666667
76561198073899610,Action,2015,19.25
76561198073899830,Free to Play,2013,7.7
76561198073902962,Adventure,2015,1.1
76561198073922626,Action,2012,16.5
76561198073922626,Action,2013,44.766666666666666
76561198073924545,Action,2014,169.23333333333332
76561198073931851,Action,2013,158.3
76561198073931851,Action,2014,196.76666666666668
76561198073931851,Indie,2013,89.43333333333334
76561198073931851,Simulation,2014,34.63333333333333
76561198073938058,Action,2014,30.966666666666665
76561198073942894,Action,2013,45.31666666666667
76561198073943264,Action,2014,33.0
76561198073958869,Action,2013,114.5
76561198073958869,Action,2015,63.75
76561198073958869,Adventure,2014,15.816666666666666
76561198073958869,Adventure,2015,11.25
76561198073958869,Indie,2013,874.6666666666666
76561198073958869,Strategy,2014,81.36666666666666
76561198073964669,Action,2015,19.95
76561198073966201,Action,2013,1.6166666666666667
76561198074001845,Indie,2014,192.3
76561198074009219,Action,2015,10.833333333333334
76561198074035899,Action,2013,10.083333333333334
76561198074050710,Action,2013,93.31666666666666
76561198074053059,Indie,2014,210.05
76561198074053059,Strategy,2013,363.06666666666666
76561198074056771,Adventure,2014,8.5
76561198074073165,Action,2013,12.416666666666666
76561198074076427,Action,2013,23.983333333333334
76561198074076427,Indie,2015,20.05
76561198074079694,Action,2015,2.05
76561198074092628,Action,2014,16.6
76561198074096704,Action,2014,26.816666666666666
76561198074096704,Indie,2014,671.75
76561198074108172,Action,2015,136.45
76561198074111910,Action,2013,8.766666666666667
76561198074111910,Action,2014,1517.8666666666668
76561198074111910,Adventure,2014,545.9166666666666
76561198074127617,Action,2013,7.733333333333333
76561198074127617,Action,2015,11.15
76561198074146732,Action,2013,218.8
76561198074146732,Action,2014,28.733333333333334
76561198074146732,Action,2015,141.46666666666667
76561198074146732,Indie,2015,0.5
76561198074170361,Action,2014,21.55
76561198074173621,Action,2013,24.983333333333334
76561198074185082,Action,2015,271.55
76561198074198140,Action,2013,58.03333333333333
76561198074200011,Action,2015,1141.45
76561198074206344,Action,2015,216.58333333333334
76561198074226272,Action,2013,48.96666666666667
76561198074227021,Adventure,2015,2.6
76561198074231147,Action,2014,31.966666666666665
76561198074242550,Action,2015,177.81666666666666
76561198074244100,Action,2015,63.016666666666666
76561198074244100,Adventure,2013,91.76666666666667
76561198074244100,Racing,2015,63.95
76561198074248942,Action,2015,441.7
76561198074248942,Adventure,2014,23.033333333333335
76561198074248942,Indie,2014,1.6833333333333333
76561198074278130,Action,2014,146.18333333333334
76561198074301386,Action,2014,8.233333333333333
76561198074309540,Action,2014,132.46666666666667
76561198074311103,Indie,2014,27.3
76561198074319125,Action,2013,4.233333333333333
76561198074323268,Action,2013,6.316666666666666
76561198074323268,Action,2014,75.71666666666667
76561198074323268,Action,2015,184.48333333333332
76561198074327940,Action,2014,28.900000000000002
76561198074333465,Indie,2014,2.1333333333333333
76561198074337670,Action,2013,33.45
76561198074347537,Indie,2014,383.53333333333336
76561198074348729,Strategy,2015,57.38333333333333
76561198074352514,Adventure,2014,21.65
76561198074356093,Action,2015,615.8833333333333
76561198074366598,Action,2013,604.1333333333333
76561198074367577,Action,2014,1.2666666666666666
76561198074373301,Action,2015,376.5833333333333
76561198074373301,Free to Play,2015,0.1
76561198074377542,Action,2015,4.25
76561198074377542,Adventure,2015,0.8666666666666667
76561198074383333,Action,2014,24.1
76561198074392626,Action,2014,62.06666666666667
76561198074392626,Indie,2015,4.283333333333333
76561198074404727,Action,2013,665.4333333333333
76561198074409406,Action,2015,0.5166666666666667
76561198074412580,Indie,2014,11.95
76561198074414765,Action,2014,26.283333333333335
76561198074416924,Action,2015,85.98333333333333
76561198074433040,Adventure,2015,0.8
76561198074433040,Indie,2015,21.716666666666665
76561198074445285,Action,2015,186.2
76561198074447562,Action,2015,806.7666666666667
76561198074467168,Action,2014,242.78333333333333
76561198074468075,Action,2015,23.3
76561198074476548,Indie,2014,103.55
76561198074479756,Action,2014,26.05
76561198074479756,Adventure,2014,25.85
76561198074479756,Indie,2014,6.3
76561198074485619,Action,2013,4.566666666666666
76561198074485619,Action,2014,77.86666666666666
76561198074506980,Action,2013,227.4
76561198074506980,Indie,2013,3.1333333333333333
76561198074508314,Action,2013,13.95
76561198074508314,Action,2015,4.05
76561198074519984,Indie,2013,128.28333333333333
76561198074540604,Action,2014,204.38333333333335
76561198074540604,Indie,2015,133.26666666666668
76561198074553384,Action,2013,130.81666666666666
76561198074557309,Action,2013,387.85
76561198074561346,Action,2013,15.45
76561198074561346,Action,2014,959.9833333333333
76561198074561346,Action,2015,74.71666666666667
76561198074564693,Action,2013,212.4
76561198074571299,Action,2014,763.2166666666667
76561198074571299,Action,2015,22.383333333333333
76561198074571299,Simulation,2013,5.65
76561198074590108,Action,2014,8.866666666666667
76561198074590108,Action,2015,7.8
76561198074603436,Action,2014,10.116666666666667
76561198074621665,Action,2013,535.75
76561198074621665,Action,2014,793.5833333333334
76561198074621665,Adventure,2014,78.53333333333333
76561198074621665,Indie,2014,7.75
76561198074628124,Action,2014,25.916666666666668
76561198074635811,Action,2015,720.35
76561198074642074,Action,2014,1.9833333333333334
76561198074644990,Action,2013,0.35
76561198074644990,Action,2015,29.85
76561198074700614,Action,2014,62.4
76561198074702680,Action,2014,4.133333333333334
76561198074702680,Indie,2014,69.18333333333334
76561198074721767,Action,2014,7.6
76561198074722204,Strategy,2013,51.6
76561198074736789,Action,2014,31.916666666666668
76561198074744700,Action,2014,219.8
76561198074753395,Indie,2014,93.18333333333334
76561198074763222,Indie,2014,341.6666666666667
76561198074763789,Action,2015,31.233333333333334
76561198074763789,Adventure,2015,0.55
76561198074763789,Indie,2015,12.366666666666667
76561198074763789,Simulation,2015,25.25
76561198074770563,Action,2013,303.0833333333333
76561198074778803,Action,2015,8.2
76561198074791637,Action,2014,5.283333333333333
76561198074791637,Action,2015,626.15
76561198074791637,Indie,2014,745.9833333333333
76561198074792098,Action,2014,271.6666666666667
76561198074796419,Action,2014,264.8
76561198074803924,Action,2014,26.966666666666665
76561198074819329,Action,2013,4.133333333333334
76561198074819329,Action,2014,68.65
76561198074822440,Action,2015,397.15
76561198074831889,Action,2013,20.849999999999998
76561198074831889,Action,2014,20.016666666666666
76561198074831889,Casual,2014,3.4166666666666665
76561198074841136,Action,2014,20.216666666666665
76561198074843769,Action,2015,318.05
76561198074843769,Indie,2014,63.733333333333334
76561198074856358,Adventure,2015,4.866666666666666
76561198074860147,Action,2013,2159.8333333333335
76561198074878548,Action,2014,54.86666666666667
76561198074894911,Adventure,2015,5.6
76561198074900673,Action,2013,222.51666666666662
76561198074912402,Action,2013,5.283333333333333
76561198074912402,Action,2015,30.183333333333334
76561198074918909,Action,2015,860.7333333333333
76561198074920496,Action,2014,541.2
76561198074937155,Action,2013,18.533333333333335
76561198074937155,Action,2014,218.33333333333334
76561198074937155,Action,2015,381.8333333333333
76561198074937155,Adventure,2013,6.366666666666666
76561198074940106,Indie,2014,322.2
76561198074940658,Action,2013,21.65
76561198074965973,Strategy,2015,355.4166666666667
76561198074968696,Action,2013,37.68333333333333
76561198074973653,Action,2014,8.75
76561198074993638,Action,2015,28.983333333333334
76561198075020222,Free to Play,2015,115.05
76561198075023672,Action,2013,0.13333333333333333
76561198075023672,Action,2014,20.2
76561198075023672,Action,2015,1.1666666666666667
76561198075026598,Action,2014,1143.8666666666666
76561198075060685,Casual,2014,2.1
76561198075132070,Action,2013,17.566666666666666
76561198075132070,Action,2014,42.78333333333333
76561198075132070,Adventure,2015,1.3666666666666667
76561198075141715,Action,2013,307.6666666666667
76561198075141715,Indie,2013,0.08333333333333333
76561198075153461,Action,2013,867.8333333333334
76561198075153461,Indie,2013,8.45
76561198075153461,Strategy,2013,513.3666666666667
76561198075193579,RPG,2013,99.65
76561198075203975,Action,2014,27.35
76561198075211954,Adventure,2014,6.666666666666667
76561198075229095,Action,2015,59.8
76561198075229670,Indie,2014,652.9333333333333
76561198075233562,Strategy,2013,20.166666666666668
76561198075234879,Action,2014,127.16666666666667
76561198075252558,Action,2014,17.166666666666668
76561198075257303,Action,2014,14.483333333333333
76561198075267655,Casual,2014,1433.1666666666667
76561198075277292,Action,2015,728.9833333333333
76561198075313412,Action,2013,22.4
76561198075313412,Indie,2013,723.1666666666666
76561198075322986,Action,2013,665.2666666666667
76561198075323605,Action,2013,103.61666666666666
76561198075333118,Adventure,2013,32.13333333333333
76561198075369739,Action,2013,3.35
76561198075371120,Action,2014,7.4
76561198075375032,Action,2013,200.48333333333332
76561198075393320,Action,2014,56.21666666666667
76561198075407499,Action,2015,575.2166666666667
76561198075407624,Action,2014,5.666666666666667
76561198075417014,Action,2014,22.066666666666666
76561198075424388,Action,2013,25.433333333333334
76561198075427390,Adventure,2013,7.216666666666667
76561198075427390,Indie,2013,3.8
76561198075435799,Action,2015,385.35
76561198075451549,Action,2014,7.366666666666666
76561198075452263,Action,2014,637.5333333333334
76561198075452263,Action,2015,383.18333333333334
76561198075455531,Action,2013,211.85
76561198075491202,Action,2013,20.383333333333333
76561198075491202,Action,2014,289.96666666666664
76561198075491202,Action,2015,24.083333333333336
76561198075491202,Indie,2013,444.73333333333335
76561198075491202,Strategy,2013,63.46666666666667
76561198075528164,Action,2015,25.066666666666666
76561198075539885,Action,2015,4.1
76561198075552656,Action,2015,176.25
76561198075559668,Action,2014,3.933333333333333
76561198075565282,Simulation,2013,2.5166666666666666
76561198075565282,Simulation,2014,847.85
76561198075568730,Action,2014,16.0
76561198075581042,Action,2013,6.433333333333334
76561198075581042,Action,2014,91.15
76561198075581042,Indie,2015,48.06666666666667
76561198075581042,RPG,2013,60.78333333333333
76561198075581042,Simulation,2014,3.783333333333333
76561198075581042,Simulation,2015,146.68333333333334
76561198075583182,Action,2014,29.066666666666666
76561198075583182,Action,2015,24.2
76561198075584298,Action,2013,243.13333333333333
76561198075597491,Action,2013,7.05
76561198075597491,Action,2014,81.66666666666667
76561198075597491,Casual,2014,68.05
